# TOTAL_GENES = 16361
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster422     COVAR   1057   16361       16.801     0.021502       7.4967     0.012516
Cluster378     COVAR   1058   16361       17.647      0.02965        5.104   0.00027339
Cluster426     COVAR   1058   16361       38.897     0.042944       8.0555    6.947e-07
Cluster378     COVAR   1059   16361        18.51     0.031101        5.089   0.00013822
Cluster427     COVAR   1059   16361       28.914     0.037879       6.6608    7.142e-06
Cluster378     COVAR   1060   16361       17.631     0.029623       5.3339   0.00047527
Cluster428     COVAR   1060   16361        20.73     0.026537       7.4145    0.0025914
Cluster378     COVAR   1061   16361       17.992     0.030229       5.3821    0.0004157
Cluster429     COVAR   1061   16361       15.954     0.023878       6.5518    0.0074509
Cluster378     COVAR   1062   16361       21.117      0.03548       5.0182   1.2959e-05
Cluster430     COVAR   1062   16361       18.017     0.028842       5.4705   0.00049615
Cluster385     COVAR   1063   16361       22.392     0.030387       6.7005   0.00041712
Cluster386     COVAR   1063   16361       13.013     0.023981       4.8471    0.0036333
Cluster385     COVAR   1064   16361       21.727     0.029484        6.835   0.00074113
Cluster396     COVAR   1064   16361       13.899     0.024126       5.6006    0.0065426
Cluster385     COVAR   1065   16361       25.459     0.034549       6.4323   3.7976e-05
Cluster403     COVAR   1065   16361       21.671     0.039338       4.8066   3.2893e-06
Cluster385     COVAR   1066   16361       23.156     0.031423       6.5124   0.00018915
Cluster405     COVAR   1066   16361       28.874     0.035651       7.3052   3.8863e-05
Cluster385     COVAR   1067   16361       20.024     0.027173       6.8587    0.0017558
Cluster415     COVAR   1067   16361       17.224       0.0286       5.5311   0.00092487
Cluster385     COVAR   1068   16361        21.15     0.028701       6.9828    0.0012299
Cluster422     COVAR   1068   16361       17.548     0.022458       7.5299    0.0098969
Cluster385     COVAR   1069   16361       17.184     0.023319        6.815    0.0058486
Cluster426     COVAR   1069   16361       37.725     0.041649        8.362    3.245e-06
Cluster385     COVAR   1070   16361       18.663     0.025326       6.7956    0.0030177
Cluster427     COVAR   1070   16361       27.479     0.035998       6.9148   3.5531e-05
Cluster385     COVAR   1071   16361       21.608     0.029324       6.6887   0.00061915
Cluster428     COVAR   1071   16361       22.818     0.029209       7.2284   0.00079956
Cluster385     COVAR   1072   16361       21.993     0.029845       6.7079   0.00052291
Cluster429     COVAR   1072   16361       18.113     0.027109       6.3483     0.002167
Cluster385     COVAR   1073   16361       23.832     0.032341       6.5361   0.00013354
Cluster430     COVAR   1073   16361       16.685      0.02671       5.5393    0.0012996
Cluster386     COVAR   1074   16361       14.108     0.025999       4.7981     0.001642
Cluster396     COVAR   1074   16361       15.994     0.027761       5.4349    0.0016289
Cluster386     COVAR   1075   16361       15.882     0.029267       4.6585   0.00032672
Cluster403     COVAR   1075   16361       21.652     0.039304       4.8121   3.4328e-06
Cluster386     COVAR   1076   16361       14.386     0.026511       4.7129     0.001137
Cluster405     COVAR   1076   16361       29.467     0.036383        7.308   2.7784e-05
Cluster386     COVAR   1077   16361       14.008     0.025815       4.7454    0.0015815
Cluster415     COVAR   1077   16361       19.687      0.03269       5.2902   9.9474e-05
Cluster386     COVAR   1078   16361        13.28     0.024474       4.9107    0.0034257
Cluster422     COVAR   1078   16361       20.089     0.025709       7.3202     0.003036
Cluster386     COVAR   1079   16361       11.323     0.020867        4.822    0.0094371
Cluster426     COVAR   1079   16361       39.626     0.043748       8.1789    6.402e-07
Cluster386     COVAR   1080   16361       12.484     0.023005       4.7915    0.0045931
Cluster427     COVAR   1080   16361       29.378     0.038486       6.7398   6.5824e-06
Cluster386     COVAR   1081   16361       13.685     0.025219        4.787    0.0021294
Cluster428     COVAR   1081   16361       24.421     0.031261       7.1512   0.00031997
Cluster386     COVAR   1082   16361       14.618     0.026939        4.734    0.0010097
Cluster429     COVAR   1082   16361       20.436     0.030585       6.1932   0.00048524
Cluster386     COVAR   1083   16361       15.716     0.028962       4.6801   0.00039337
Cluster430     COVAR   1083   16361       18.198     0.029132       5.4829   0.00045284
Cluster396     COVAR   1084   16361       18.881     0.032772       5.2631   0.00016758
Cluster403     COVAR   1084   16361       22.244     0.040379       4.7997   1.8051e-06
Cluster396     COVAR   1085   16361       18.124     0.031458       5.2761   0.00029699
Cluster405     COVAR   1085   16361       31.256     0.038593       7.2227   7.5928e-06
Cluster396     COVAR   1086   16361       13.816     0.023981       5.5745    0.0066037
Cluster415     COVAR   1086   16361       18.411     0.030572       5.4864   0.00039671
Cluster396     COVAR   1087   16361       14.724     0.025557        5.625    0.0044323
Cluster422     COVAR   1087   16361       19.662     0.025163       7.4026    0.0039575
Cluster396     COVAR   1088   16361       13.928     0.024175       5.3982    0.0049436
Cluster426     COVAR   1088   16361       40.095     0.044266       8.0835   3.5647e-07
Cluster396     COVAR   1089   16361       14.125     0.024517       5.4292    0.0046428
Cluster427     COVAR   1089   16361       29.361     0.038464        6.742      6.7e-06
Cluster396     COVAR   1090   16361       15.638     0.027144       5.4112     0.001929
Cluster428     COVAR   1090   16361       24.542     0.031417       7.1366   0.00029286
Cluster396     COVAR   1091   16361       16.802     0.029163       5.3463   0.00083875
Cluster429     COVAR   1091   16361       20.678     0.030948       6.1748   0.00040694
Cluster396     COVAR   1092   16361       17.688     0.030702       5.3068   0.00043055
Cluster430     COVAR   1092   16361       18.066     0.028921       5.4888   0.00049962
Cluster403     COVAR   1093   16361       19.511     0.035417       4.8848   3.2619e-05
Cluster405     COVAR   1093   16361       27.702     0.034204       7.3326   7.9395e-05
Cluster403     COVAR   1094   16361       21.463     0.038961       4.8098   4.0842e-06
Cluster415     COVAR   1094   16361       21.037     0.034932       5.1907   2.5441e-05
Cluster403     COVAR   1095   16361       21.259     0.038591        4.825   5.3021e-06
Cluster422     COVAR   1095   16361       23.102     0.029565       6.9628   0.00045469
Cluster403     COVAR   1096   16361       16.709     0.030331        4.993   0.00041022
Cluster426     COVAR   1096   16361       37.153     0.041018       8.1985   2.9496e-06
Cluster403     COVAR   1097   16361       18.995     0.034481       4.8841    5.053e-05
Cluster427     COVAR   1097   16361       28.773     0.037694       6.6507   7.6334e-06
Cluster403     COVAR   1098   16361       19.839     0.036012       4.8885    2.486e-05
Cluster428     COVAR   1098   16361       23.804     0.030471       7.0698   0.00038099
Cluster403     COVAR   1099   16361       20.651     0.037487       4.8496   1.0364e-05
Cluster429     COVAR   1099   16361       20.244     0.030298       6.1419   0.00049151
Cluster403     COVAR   1100   16361        19.91     0.036142       4.9318   2.7199e-05
Cluster430     COVAR   1100   16361       15.232     0.024385       5.5934    0.0032357
Cluster405     COVAR   1101   16361       32.403     0.040008       7.1992   3.4113e-06
Cluster415     COVAR   1101   16361       22.232     0.036917       5.1757    8.774e-06
Cluster405     COVAR   1102   16361       29.602      0.03655        7.296   2.4957e-05
Cluster422     COVAR   1102   16361       21.888     0.028011       7.0138    0.0009041
Cluster405     COVAR   1103   16361       21.188     0.026161       7.7277    0.0030588
Cluster426     COVAR   1103   16361        36.39     0.040176       8.4529   8.4033e-06
Cluster405     COVAR   1104   16361       23.309     0.028781       7.6608    0.0011746
Cluster427     COVAR   1104   16361       26.488     0.034701       6.9493    6.931e-05
Cluster405     COVAR   1105   16361       28.598      0.03531       7.3279   4.7803e-05
Cluster428     COVAR   1105   16361       24.229     0.031016       7.0597   0.00030038
Cluster405     COVAR   1106   16361       29.129     0.035966       7.3158   3.4396e-05
Cluster429     COVAR   1106   16361       19.775     0.029597       6.1722   0.00067934
Cluster405     COVAR   1107   16361       27.447     0.033889        7.597   0.00015197
Cluster430     COVAR   1107   16361       13.885     0.022229       5.7397    0.0077845
Cluster415     COVAR   1108   16361       17.579     0.029191       5.7748    0.0011691
Cluster422     COVAR   1108   16361       16.107     0.020614       7.7219     0.018501
Cluster415     COVAR   1109   16361       17.287     0.028706        5.302   0.00055743
Cluster426     COVAR   1109   16361       39.069     0.043134       8.0669   6.4581e-07
Cluster415     COVAR   1110   16361       17.341     0.028795        5.342   0.00058631
Cluster427     COVAR   1110   16361       28.289      0.03706       6.7403   1.3607e-05
Cluster415     COVAR   1111   16361        17.92     0.029757       5.4304   0.00048473
Cluster428     COVAR   1111   16361       22.126     0.028323       7.2771    0.0011833
Cluster415     COVAR   1112   16361       17.921     0.029758       5.5219   0.00058782
Cluster429     COVAR   1112   16361       16.837       0.0252       6.4801    0.0046889
Cluster415     COVAR   1113   16361       20.302     0.033713        5.244   5.4317e-05
Cluster430     COVAR   1113   16361       17.069     0.027325       5.5109   0.00097861
Cluster422     COVAR   1114   16361       12.744     0.016309       7.5566     0.045867
Cluster426     COVAR   1114   16361       39.008     0.043066       8.5983   2.8809e-06
Cluster422     COVAR   1115   16361       14.892     0.019059       7.5093     0.023685
Cluster427     COVAR   1115   16361       28.277     0.037043       7.0858   3.3123e-05
Cluster422     COVAR   1116   16361       17.302     0.022143       7.6163     0.011559
Cluster428     COVAR   1116   16361       22.163     0.028371       7.6328    0.0018471
Cluster422     COVAR   1117   16361       18.902      0.02419       7.4572    0.0056328
Cluster429     COVAR   1117   16361       17.994     0.026931       6.5446     0.002989
Cluster422     COVAR   1118   16361       22.158     0.028357       7.0677   0.00086097
Cluster430     COVAR   1118   16361       16.985      0.02719       5.5547    0.0011172
Cluster426     COVAR   1119   16361        32.54     0.035925       9.1655   0.00019305
Cluster427     COVAR   1119   16361       19.909     0.026082       7.6009    0.0044094
Cluster426     COVAR   1120   16361       37.586     0.041496       8.5081   5.0269e-06
Cluster428     COVAR   1120   16361       16.838     0.021554       7.4935     0.012328
Cluster426     COVAR   1121   16361        38.67     0.042693       8.3623   1.8958e-06
Cluster429     COVAR   1121   16361       14.102     0.021106       6.4499     0.014401
Cluster426     COVAR   1122   16361       39.325     0.043416       8.6992   3.1095e-06
Cluster430     COVAR   1122   16361       8.9515      0.01433       6.0086     0.068154
Cluster427     COVAR   1123   16361       27.564     0.036109       6.9268   3.4739e-05
Cluster428     COVAR   1123   16361        19.62     0.025116       7.3566     0.003831
Cluster427     COVAR   1124   16361       28.091       0.0368       6.9661   2.7742e-05
Cluster429     COVAR   1124   16361        15.06      0.02254        6.479     0.010057
