# TOTAL_GENES = 16231
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster233     COVAR   1496   16231       47.694     0.063395       8.9064   4.3551e-08
Cluster291     COVAR   1496   16231        25.66     0.036546       8.2602   0.00094895
Cluster233     COVAR   1497   16231       46.136     0.061325         8.91   1.1389e-07
Cluster293     COVAR   1497   16231       31.887      0.05124       7.3966   8.1903e-06
Cluster233     COVAR   1498   16231       45.351     0.060281       8.9318   1.9406e-07
Cluster294     COVAR   1498   16231       37.695     0.052443       8.5958   5.8393e-06
Cluster233     COVAR   1499   16231       47.201      0.06274       8.8935   5.6591e-08
Cluster295     COVAR   1499   16231       26.435     0.045947        6.814    5.261e-05
Cluster233     COVAR   1500   16231       46.127     0.061313       8.9283   1.2118e-07
Cluster296     COVAR   1500   16231       29.457     0.045692       7.5622   4.9301e-05
Cluster233     COVAR   1501   16231        50.04     0.066514       8.8388   7.6754e-09
Cluster305     COVAR   1501   16231       18.808     0.046885       4.4652   1.2744e-05
Cluster233     COVAR   1502   16231       49.805     0.066201        8.845   9.1654e-09
Cluster306     COVAR   1502   16231       18.588     0.039775       5.3132   0.00023485
Cluster233     COVAR   1503   16231       49.915     0.066347       8.8436   8.4858e-09
Cluster307     COVAR   1503   16231       20.189     0.040846       5.7408   0.00021916
Cluster233     COVAR   1504   16231       49.968     0.066417       8.8429   8.1727e-09
Cluster311     COVAR   1504   16231       14.718     0.043832       4.1488   0.00019518
Cluster233     COVAR   1505   16231       48.262      0.06415        8.881    2.804e-08
Cluster328     COVAR   1505   16231       22.139     0.037617       6.7991   0.00056629
Cluster233     COVAR   1506   16231       47.107     0.062614       8.9233   6.6037e-08
Cluster332     COVAR   1506   16231       24.501     0.039352       7.5365   0.00057665
Cluster233     COVAR   1507   16231       48.807     0.064875       8.8601    1.845e-08
Cluster359     COVAR   1507   16231        26.05     0.042676       7.2452   0.00016257
Cluster233     COVAR   1508   16231       47.626     0.063305       8.8975   4.4093e-08
Cluster360     COVAR   1508   16231       25.088     0.041448       7.4249   0.00036505
Cluster233     COVAR   1509   16231       47.808     0.063546       8.8942   3.8963e-08
Cluster370     COVAR   1509   16231        27.87     0.038745       8.4437    0.0004836
Cluster233     COVAR   1510   16231       47.413     0.063021       8.9249   5.5047e-08
Cluster377     COVAR   1510   16231       20.896     0.034141       7.0012    0.0014221
Cluster233     COVAR   1511   16231       45.403      0.06035       8.9837   2.1958e-07
Cluster386     COVAR   1511   16231       21.781     0.039906       6.1665   0.00020683
Cluster233     COVAR   1512   16231       47.627     0.063307       8.9052   4.5193e-08
Cluster388     COVAR   1512   16231       19.148     0.037483       6.0009    0.0007111
Cluster233     COVAR   1513   16231       44.252      0.05882        8.987   4.2945e-07
Cluster389     COVAR   1513   16231       34.203     0.050343       8.1959   1.5121e-05
Cluster233     COVAR   1514   16231       46.573     0.061905       8.9101   8.7555e-08
Cluster396     COVAR   1514   16231       27.002     0.046856        6.823   3.8078e-05
Cluster233     COVAR   1515   16231        45.16     0.060028       9.3091   6.2117e-07
Cluster403     COVAR   1515   16231       13.588     0.024729       6.6585     0.020655
Cluster233     COVAR   1516   16231       46.764     0.062158       8.9449   8.7123e-08
Cluster404     COVAR   1516   16231       31.153     0.035972       9.8776   0.00080733
Cluster233     COVAR   1517   16231        43.33     0.057594        9.306    1.628e-06
Cluster405     COVAR   1517   16231       27.785     0.033383        10.39    0.0037491
Cluster233     COVAR   1518   16231        48.83     0.064905        8.857   1.7984e-08
Cluster410     COVAR   1518   16231       18.105     0.041754       4.7911    7.917e-05
Cluster233     COVAR   1519   16231       47.461     0.063085       8.9213   5.2824e-08
Cluster415     COVAR   1519   16231       20.436     0.033869       6.7944    0.0013184
Cluster233     COVAR   1520   16231       47.556     0.063211       8.8994   4.6354e-08
Cluster416     COVAR   1520   16231       22.745     0.041173       6.7053   0.00034796
Cluster233     COVAR   1521   16231       46.183     0.061387         9.04   1.6458e-07
Cluster417     COVAR   1521   16231       19.827     0.031145       7.6203    0.0046415
Cluster233     COVAR   1522   16231       44.097     0.058614       9.2547   9.5582e-07
Cluster419     COVAR   1522   16231       24.301     0.031922        9.495    0.0052499
Cluster233     COVAR   1523   16231       43.852     0.058288       9.0614   6.5895e-07
Cluster422     COVAR   1523   16231       34.369     0.043924       9.4876   0.00014643
Cluster233     COVAR   1524   16231       38.691     0.051428       9.4004   1.9416e-05
Cluster424     COVAR   1524   16231       41.356     0.047978       10.678   5.4064e-05
Cluster233     COVAR   1525   16231       45.532     0.060522       9.1823   3.5953e-07
Cluster425     COVAR   1525   16231       22.162     0.027209       9.8644      0.01234
Cluster233     COVAR   1526   16231       36.329     0.048289       10.292   0.00020867
Cluster426     COVAR   1526   16231       34.841     0.038453       12.425    0.0025261
Cluster233     COVAR   1527   16231       44.403     0.059021       9.9473   4.0609e-06
Cluster427     COVAR   1527   16231        14.46     0.018874       9.8235     0.070528
Cluster233     COVAR   1528   16231        42.39     0.056345       9.1334   1.7499e-06
Cluster428     COVAR   1528   16231       35.709     0.045736       9.4548   7.9814e-05
Cluster233     COVAR   1529   16231       47.381     0.062979       8.9069   5.2931e-08
Cluster439     COVAR   1529   16231       21.708     0.039487       6.4548   0.00038668
Cluster234     COVAR   1530   16231       48.508     0.060176       9.7063   2.9427e-07
Cluster239     COVAR   1530   16231       35.796     0.048078       9.1377   4.4991e-05
Cluster234     COVAR   1531   16231       49.108      0.06092       9.7346   2.3042e-07
Cluster240     COVAR   1531   16231       29.626     0.039215       9.1719   0.00062036
Cluster234     COVAR   1532   16231       48.215     0.059813       9.7431   3.7868e-07
Cluster241     COVAR   1532   16231       30.666     0.045123       8.4434   0.00014121
Cluster234     COVAR   1533   16231       43.461     0.053916       9.8595   5.2602e-06
Cluster242     COVAR   1533   16231       45.864     0.058661       9.6077   9.1503e-07
Cluster234     COVAR   1534   16231       48.463     0.060121       9.7818   3.6751e-07
Cluster243     COVAR   1534   16231       27.779     0.039685       8.8026   0.00080226
Cluster234     COVAR   1535   16231       48.511      0.06018       9.8866   4.6903e-07
Cluster245     COVAR   1535   16231       22.635     0.032247       8.8884    0.0054451
Cluster234     COVAR   1536   16231       49.814     0.061796       9.7033   1.4424e-07
Cluster250     COVAR   1536   16231       23.957     0.040607       7.5825   0.00079201
Cluster234     COVAR   1537   16231       45.634     0.056611        9.686    1.244e-06
Cluster251     COVAR   1537   16231       47.407     0.074097       7.8909   9.6663e-10
Cluster234     COVAR   1538   16231       47.297     0.058674       9.7258   5.8517e-07
Cluster252     COVAR   1538   16231       37.304     0.054706       8.5907   7.1054e-06
Cluster234     COVAR   1539   16231       50.652     0.062836       9.6658   8.1476e-08
Cluster259     COVAR   1539   16231       29.139     0.038334       9.3048   0.00087127
Cluster234     COVAR   1540   16231       51.325     0.063671       9.6301   5.0078e-08
Cluster262     COVAR   1540   16231       30.428     0.040489       9.0411   0.00038323
Cluster234     COVAR   1541   16231       46.961     0.058258        9.815    8.664e-07
Cluster273     COVAR   1541   16231       33.902     0.045254       9.3791   0.00015103
Cluster234     COVAR   1542   16231       50.247     0.062333       9.7095   1.1575e-07
Cluster274     COVAR   1542   16231       23.661     0.034547       8.3825    0.0023848
Cluster234     COVAR   1543   16231       49.075      0.06088       9.7546   2.4752e-07
Cluster275     COVAR   1543   16231       25.046     0.037668       8.1782       0.0011
Cluster234     COVAR   1544   16231       45.444     0.056375       9.7579   1.6199e-06
Cluster278     COVAR   1544   16231       41.988     0.060566       8.5703   4.8719e-07
Cluster234     COVAR   1545   16231       47.752     0.059239       9.7441   4.8376e-07
Cluster280     COVAR   1545   16231       34.056     0.047544       8.8032   5.5021e-05
Cluster234     COVAR   1546   16231       44.884     0.055681       9.8123   2.4122e-06
Cluster283     COVAR   1546   16231       41.504     0.056579       9.0708   2.3982e-06
Cluster234     COVAR   1547   16231       48.249     0.059855       9.7564   3.8504e-07
Cluster284     COVAR   1547   16231       28.793     0.041771       8.2728   0.00025122
Cluster234     COVAR   1548   16231       49.308     0.061168       9.7658   2.2522e-07
Cluster285     COVAR   1548   16231       23.782     0.033885       8.3388    0.0021762
Cluster234     COVAR   1549   16231       43.444     0.053895       9.8028   4.7126e-06
Cluster286     COVAR   1549   16231       46.205     0.065835       8.6873   5.3189e-08
Cluster234     COVAR   1550   16231       47.721       0.0592       9.7268   4.7052e-07
Cluster287     COVAR   1550   16231       30.389     0.049604       7.4244   2.1421e-05
Cluster234     COVAR   1551   16231       45.921     0.056967       9.7477   1.2463e-06
Cluster288     COVAR   1551   16231       42.167     0.059261       8.8078   8.5439e-07
Cluster234     COVAR   1552   16231       51.441     0.063815       9.6344   4.7495e-08
Cluster289     COVAR   1552   16231       20.895     0.036476       6.6471   0.00083692
Cluster234     COVAR   1553   16231       50.851     0.063083       9.6361    6.674e-08
Cluster290     COVAR   1553   16231       27.208     0.042647       7.5319   0.00015235
Cluster234     COVAR   1554   16231       50.893     0.063136       9.6583   6.9591e-08
Cluster291     COVAR   1554   16231       25.482     0.036293       8.2669    0.0010288
Cluster234     COVAR   1555   16231       49.617     0.061553       9.6453    1.364e-07
Cluster293     COVAR   1555   16231       32.207     0.051755       7.3897   6.6047e-06
Cluster234     COVAR   1556   16231       48.431     0.060081       9.6809   2.8653e-07
Cluster294     COVAR   1556   16231       37.713     0.052469       8.5983   5.8177e-06
Cluster234     COVAR   1557   16231       50.903     0.063148       9.6238   6.2448e-08
Cluster295     COVAR   1557   16231       26.895     0.046745        6.805   3.8945e-05
Cluster234     COVAR   1558   16231       49.604     0.061536       9.6628    1.444e-07
Cluster296     COVAR   1558   16231       29.827     0.046266       7.5532   3.9472e-05
Cluster234     COVAR   1559   16231       52.945     0.065681       9.5839   1.6869e-08
Cluster305     COVAR   1559   16231       18.407     0.045886       4.4683   1.9108e-05
Cluster234     COVAR   1560   16231       53.088     0.065859       9.5879   1.5699e-08
Cluster306     COVAR   1560   16231       18.377     0.039323       5.3153   0.00027377
Cluster234     COVAR   1561   16231       53.732     0.066657       9.5798     1.04e-08
Cluster307     COVAR   1561   16231       20.479     0.041432       5.7392   0.00018039
Cluster234     COVAR   1562   16231       53.597      0.06649        9.581   1.1326e-08
Cluster311     COVAR   1562   16231        14.79     0.044046       4.1485   0.00018254
Cluster234     COVAR   1563   16231       50.953      0.06321       9.6542   6.6481e-08
Cluster328     COVAR   1563   16231       21.232     0.036076       6.8211   0.00092925
Cluster234     COVAR   1564   16231       49.674     0.061622        9.716   1.6132e-07
Cluster332     COVAR   1564   16231       23.465     0.037689       7.5733   0.00097495
Cluster234     COVAR   1565   16231       51.577     0.063984       9.6192    4.192e-08
Cluster359     COVAR   1565   16231       25.246     0.041359       7.2594   0.00025376
Cluster234     COVAR   1566   16231       50.921      0.06317        9.643   6.5467e-08
Cluster360     COVAR   1566   16231       25.086     0.041446       7.4265   0.00036628
Cluster234     COVAR   1567   16231       50.768     0.062981       9.6557   7.4094e-08
Cluster370     COVAR   1567   16231       27.294     0.037944       8.4599   0.00062869
Cluster234     COVAR   1568   16231       50.299     0.062399       9.7006   1.0963e-07
Cluster377     COVAR   1568   16231       20.275     0.033126       7.0229    0.0019485
Cluster234     COVAR   1569   16231       47.289     0.058665       9.8423   7.8404e-07
